"X","T1_Spelling","T1_ID","T1_Seed","T2_Spelling","T2_ID","T2_Seed","Pred"
450,"stanford",3390,2,"nc state",3301,3,0.633468925952911
451,"stanford",3390,2,"oregon state",3333,3,0.633468925952911
452,"stanford",3390,2,"virginia tech",3439,4,0.829199850559235
453,"stanford",3390,2,"kansas state",3243,4,0.829199850559235
454,"stanford",3390,2,"indiana",3231,4,0.829199850559235
455,"stanford",3390,2,"gonzaga",3211,4,0.829199850559235
456,"stanford",3390,2,"baylor",3124,5,0.717206537723541
457,"stanford",3390,2,"colorado",3160,5,0.717206537723541
458,"stanford",3390,2,"utah",3428,5,0.717206537723541
459,"stanford",3390,2,"oklahoma",3328,5,0.717206537723541
460,"stanford",3390,2,"tennessee",3397,6,0.800915718078613
461,"stanford",3390,2,"nebraska",3304,6,0.800915718078613
462,"stanford",3390,2,"syracuse",3393,6,0.800915718078613
463,"stanford",3390,2,"louisville",3257,6,0.800915718078613
464,"stanford",3390,2,"duke",3181,7,0.74879002571106
465,"stanford",3390,2,"ole miss",3279,7,0.74879002571106
466,"stanford",3390,2,"creighton",3166,7,0.74879002571106
467,"stanford",3390,2,"iowa state",3235,7,0.74879002571106
468,"stanford",3390,2,"kansas",3242,8,0.870427012443542
469,"stanford",3390,2,"alabama",3104,8,0.870427012443542
470,"stanford",3390,2,"north carolina",3314,8,0.870427012443542
471,"stanford",3390,2,"west virginia",3452,8,0.870427012443542
472,"stanford",3390,2,"michigan",3276,9,0.853090286254883
473,"stanford",3390,2,"florida state",3199,9,0.853090286254883
474,"stanford",3390,2,"michigan state",3277,9,0.853090286254883
475,"stanford",3390,2,"princeton",3343,9,0.853090286254883
476,"stanford",3390,2,"richmond",3350,10,0.797921359539032
477,"stanford",3390,2,"marquette",3266,10,0.797921359539032
478,"stanford",3390,2,"unlv",3424,10,0.797921359539032
479,"stanford",3390,2,"maryland",3268,10,0.797921359539032
480,"stanford",3390,2,"middle tennessee",3292,11,0.902432858943939
481,"stanford",3390,2,"texas a&m",3401,11,0.902432858943939
482,"stanford",3390,2,"green bay",3453,11,0.902432858943939
483,"stanford",3390,2,"auburn",3120,11,0.902432858943939
484,"stanford",3390,2,"arizona",3112,11,0.902432858943939
485,"stanford",3390,2,"florida gulf coast",3195,12,0.902432858943939
486,"stanford",3390,2,"south dakota state",3355,12,0.902432858943939
487,"stanford",3390,2,"columbia",3162,12,0.902432858943939
488,"stanford",3390,2,"vanderbilt",3435,12,0.902432858943939
489,"stanford",3390,2,"drake",3179,12,0.902432858943939
490,"stanford",3390,2,"portland",3339,13,0.985073745250702
491,"stanford",3390,2,"fairfield",3193,13,0.985073745250702
492,"stanford",3390,2,"marshall",3267,13,0.985073745250702
493,"stanford",3390,2,"uc irvine",3414,13,0.985073745250702
494,"stanford",3390,2,"chattanooga",3151,14,0.985073745250702
495,"stanford",3390,2,"jackson state",3238,14,0.985073745250702
496,"stanford",3390,2,"rice",3349,14,0.985073745250702
497,"stanford",3390,2,"eastern washington",3186,14,0.985073745250702
498,"stanford",3390,2,"maine",3263,15,0.985073745250702
499,"stanford",3390,2,"california baptist",3465,15,0.985073745250702
500,"stanford",3390,2,"kent state",3245,15,0.985073745250702
501,"stanford",3390,2,"norfolk state",3313,15,0.985073745250702
502,"stanford",3390,2,"sacred heart",3357,16,0.985073745250702
503,"stanford",3390,2,"holy cross",3221,16,0.985073745250702
504,"stanford",3390,2,"presbyterian",3342,16,0.985073745250702
505,"stanford",3390,2,"drexel",3180,16,0.985073745250702
506,"stanford",3390,2,"ut martin",3404,16,0.985073745250702
507,"stanford",3390,2,"a&m-corpus christi",3394,16,0.985073745250702
508,"lsu",3261,3,"uconn",3163,3,0.565175354480743
509,"lsu",3261,3,"nc state",3301,3,0.565175354480743
510,"lsu",3261,3,"oregon state",3333,3,0.565175354480743
511,"lsu",3261,3,"virginia tech",3439,4,0.633468925952911
512,"lsu",3261,3,"kansas state",3243,4,0.633468925952911
513,"lsu",3261,3,"indiana",3231,4,0.633468925952911
514,"lsu",3261,3,"gonzaga",3211,4,0.633468925952911
515,"lsu",3261,3,"baylor",3124,5,0.829199850559235
516,"lsu",3261,3,"colorado",3160,5,0.829199850559235
517,"lsu",3261,3,"utah",3428,5,0.829199850559235
518,"lsu",3261,3,"oklahoma",3328,5,0.829199850559235
519,"lsu",3261,3,"tennessee",3397,6,0.717206537723541
520,"lsu",3261,3,"nebraska",3304,6,0.717206537723541
521,"lsu",3261,3,"syracuse",3393,6,0.717206537723541
522,"lsu",3261,3,"louisville",3257,6,0.717206537723541
523,"lsu",3261,3,"duke",3181,7,0.800915718078613
524,"lsu",3261,3,"ole miss",3279,7,0.800915718078613
525,"lsu",3261,3,"creighton",3166,7,0.800915718078613
526,"lsu",3261,3,"iowa state",3235,7,0.800915718078613
527,"lsu",3261,3,"kansas",3242,8,0.74879002571106
528,"lsu",3261,3,"alabama",3104,8,0.74879002571106
529,"lsu",3261,3,"north carolina",3314,8,0.74879002571106
530,"lsu",3261,3,"west virginia",3452,8,0.74879002571106
531,"lsu",3261,3,"michigan",3276,9,0.870427012443542
532,"lsu",3261,3,"florida state",3199,9,0.870427012443542
533,"lsu",3261,3,"michigan state",3277,9,0.870427012443542
534,"lsu",3261,3,"princeton",3343,9,0.870427012443542
535,"lsu",3261,3,"richmond",3350,10,0.853090286254883
536,"lsu",3261,3,"marquette",3266,10,0.853090286254883
537,"lsu",3261,3,"unlv",3424,10,0.853090286254883
538,"lsu",3261,3,"maryland",3268,10,0.853090286254883
539,"lsu",3261,3,"middle tennessee",3292,11,0.797921359539032
540,"lsu",3261,3,"texas a&m",3401,11,0.797921359539032
541,"lsu",3261,3,"green bay",3453,11,0.797921359539032
542,"lsu",3261,3,"auburn",3120,11,0.797921359539032
543,"lsu",3261,3,"arizona",3112,11,0.797921359539032
544,"lsu",3261,3,"florida gulf coast",3195,12,0.902432858943939
545,"lsu",3261,3,"south dakota state",3355,12,0.902432858943939
546,"lsu",3261,3,"columbia",3162,12,0.902432858943939
547,"lsu",3261,3,"vanderbilt",3435,12,0.902432858943939
548,"lsu",3261,3,"drake",3179,12,0.902432858943939
549,"lsu",3261,3,"portland",3339,13,0.902432858943939
550,"lsu",3261,3,"fairfield",3193,13,0.902432858943939
551,"lsu",3261,3,"marshall",3267,13,0.902432858943939
552,"lsu",3261,3,"uc irvine",3414,13,0.902432858943939
553,"lsu",3261,3,"chattanooga",3151,14,0.985073745250702
554,"lsu",3261,3,"jackson state",3238,14,0.985073745250702
555,"lsu",3261,3,"rice",3349,14,0.985073745250702
556,"lsu",3261,3,"eastern washington",3186,14,0.985073745250702
557,"lsu",3261,3,"maine",3263,15,0.985073745250702
558,"lsu",3261,3,"california baptist",3465,15,0.985073745250702
559,"lsu",3261,3,"kent state",3245,15,0.985073745250702
560,"lsu",3261,3,"norfolk state",3313,15,0.985073745250702
561,"lsu",3261,3,"sacred heart",3357,16,0.985073745250702
562,"lsu",3261,3,"holy cross",3221,16,0.985073745250702
563,"lsu",3261,3,"presbyterian",3342,16,0.985073745250702
564,"lsu",3261,3,"drexel",3180,16,0.985073745250702
565,"lsu",3261,3,"ut martin",3404,16,0.985073745250702
566,"lsu",3261,3,"a&m-corpus christi",3394,16,0.985073745250702
567,"uconn",3163,3,"nc state",3301,3,0.565175354480743
568,"uconn",3163,3,"oregon state",3333,3,0.565175354480743
569,"uconn",3163,3,"virginia tech",3439,4,0.633468925952911
570,"uconn",3163,3,"kansas state",3243,4,0.633468925952911
571,"uconn",3163,3,"indiana",3231,4,0.633468925952911
572,"uconn",3163,3,"gonzaga",3211,4,0.633468925952911
573,"uconn",3163,3,"baylor",3124,5,0.829199850559235
574,"uconn",3163,3,"colorado",3160,5,0.829199850559235
575,"uconn",3163,3,"utah",3428,5,0.829199850559235
576,"uconn",3163,3,"oklahoma",3328,5,0.829199850559235
577,"uconn",3163,3,"tennessee",3397,6,0.717206537723541
578,"uconn",3163,3,"nebraska",3304,6,0.717206537723541
579,"uconn",3163,3,"syracuse",3393,6,0.717206537723541
580,"uconn",3163,3,"louisville",3257,6,0.717206537723541
581,"uconn",3163,3,"duke",3181,7,0.800915718078613
582,"uconn",3163,3,"ole miss",3279,7,0.800915718078613
583,"uconn",3163,3,"creighton",3166,7,0.800915718078613
584,"uconn",3163,3,"iowa state",3235,7,0.800915718078613
585,"uconn",3163,3,"kansas",3242,8,0.74879002571106
586,"uconn",3163,3,"alabama",3104,8,0.74879002571106
587,"uconn",3163,3,"north carolina",3314,8,0.74879002571106
588,"uconn",3163,3,"west virginia",3452,8,0.74879002571106
589,"uconn",3163,3,"michigan",3276,9,0.870427012443542
590,"uconn",3163,3,"florida state",3199,9,0.870427012443542
591,"uconn",3163,3,"michigan state",3277,9,0.870427012443542
592,"uconn",3163,3,"princeton",3343,9,0.870427012443542
593,"uconn",3163,3,"richmond",3350,10,0.853090286254883
594,"uconn",3163,3,"marquette",3266,10,0.853090286254883
595,"uconn",3163,3,"unlv",3424,10,0.853090286254883
596,"uconn",3163,3,"maryland",3268,10,0.853090286254883
597,"uconn",3163,3,"middle tennessee",3292,11,0.797921359539032
598,"uconn",3163,3,"texas a&m",3401,11,0.797921359539032
599,"uconn",3163,3,"green bay",3453,11,0.797921359539032
600,"uconn",3163,3,"auburn",3120,11,0.797921359539032
601,"uconn",3163,3,"arizona",3112,11,0.797921359539032
602,"uconn",3163,3,"florida gulf coast",3195,12,0.902432858943939
603,"uconn",3163,3,"south dakota state",3355,12,0.902432858943939
604,"uconn",3163,3,"columbia",3162,12,0.902432858943939
605,"uconn",3163,3,"vanderbilt",3435,12,0.902432858943939
606,"uconn",3163,3,"drake",3179,12,0.902432858943939
607,"uconn",3163,3,"portland",3339,13,0.902432858943939
608,"uconn",3163,3,"fairfield",3193,13,0.902432858943939
609,"uconn",3163,3,"marshall",3267,13,0.902432858943939
610,"uconn",3163,3,"uc irvine",3414,13,0.902432858943939
611,"uconn",3163,3,"chattanooga",3151,14,0.985073745250702
612,"uconn",3163,3,"jackson state",3238,14,0.985073745250702
613,"uconn",3163,3,"rice",3349,14,0.985073745250702
614,"uconn",3163,3,"eastern washington",3186,14,0.985073745250702
615,"uconn",3163,3,"maine",3263,15,0.985073745250702
616,"uconn",3163,3,"california baptist",3465,15,0.985073745250702
617,"uconn",3163,3,"kent state",3245,15,0.985073745250702
618,"uconn",3163,3,"norfolk state",3313,15,0.985073745250702
619,"uconn",3163,3,"sacred heart",3357,16,0.985073745250702
620,"uconn",3163,3,"holy cross",3221,16,0.985073745250702
621,"uconn",3163,3,"presbyterian",3342,16,0.985073745250702
622,"uconn",3163,3,"drexel",3180,16,0.985073745250702
623,"uconn",3163,3,"ut martin",3404,16,0.985073745250702
624,"uconn",3163,3,"a&m-corpus christi",3394,16,0.985073745250702
625,"nc state",3301,3,"oregon state",3333,3,0.565175354480743
626,"nc state",3301,3,"virginia tech",3439,4,0.633468925952911
627,"nc state",3301,3,"kansas state",3243,4,0.633468925952911
628,"nc state",3301,3,"indiana",3231,4,0.633468925952911
629,"nc state",3301,3,"gonzaga",3211,4,0.633468925952911
630,"nc state",3301,3,"baylor",3124,5,0.829199850559235
631,"nc state",3301,3,"colorado",3160,5,0.829199850559235
632,"nc state",3301,3,"utah",3428,5,0.829199850559235
633,"nc state",3301,3,"oklahoma",3328,5,0.829199850559235
634,"nc state",3301,3,"tennessee",3397,6,0.717206537723541
635,"nc state",3301,3,"nebraska",3304,6,0.717206537723541
636,"nc state",3301,3,"syracuse",3393,6,0.717206537723541
637,"nc state",3301,3,"louisville",3257,6,0.717206537723541
638,"nc state",3301,3,"duke",3181,7,0.800915718078613
639,"nc state",3301,3,"ole miss",3279,7,0.800915718078613
640,"nc state",3301,3,"creighton",3166,7,0.800915718078613
641,"nc state",3301,3,"iowa state",3235,7,0.800915718078613
642,"nc state",3301,3,"kansas",3242,8,0.74879002571106
643,"nc state",3301,3,"alabama",3104,8,0.74879002571106
644,"nc state",3301,3,"north carolina",3314,8,0.74879002571106
645,"nc state",3301,3,"west virginia",3452,8,0.74879002571106
646,"nc state",3301,3,"michigan",3276,9,0.870427012443542
647,"nc state",3301,3,"florida state",3199,9,0.870427012443542
648,"nc state",3301,3,"michigan state",3277,9,0.870427012443542
649,"nc state",3301,3,"princeton",3343,9,0.870427012443542
650,"nc state",3301,3,"richmond",3350,10,0.853090286254883
651,"nc state",3301,3,"marquette",3266,10,0.853090286254883
652,"nc state",3301,3,"unlv",3424,10,0.853090286254883
653,"nc state",3301,3,"maryland",3268,10,0.853090286254883
654,"nc state",3301,3,"middle tennessee",3292,11,0.797921359539032
655,"nc state",3301,3,"texas a&m",3401,11,0.797921359539032
656,"nc state",3301,3,"green bay",3453,11,0.797921359539032
657,"nc state",3301,3,"auburn",3120,11,0.797921359539032
658,"nc state",3301,3,"arizona",3112,11,0.797921359539032
659,"nc state",3301,3,"florida gulf coast",3195,12,0.902432858943939
660,"nc state",3301,3,"south dakota state",3355,12,0.902432858943939
661,"nc state",3301,3,"columbia",3162,12,0.902432858943939
662,"nc state",3301,3,"vanderbilt",3435,12,0.902432858943939
663,"nc state",3301,3,"drake",3179,12,0.902432858943939
664,"nc state",3301,3,"portland",3339,13,0.902432858943939
665,"nc state",3301,3,"fairfield",3193,13,0.902432858943939
666,"nc state",3301,3,"marshall",3267,13,0.902432858943939
667,"nc state",3301,3,"uc irvine",3414,13,0.902432858943939
668,"nc state",3301,3,"chattanooga",3151,14,0.985073745250702
669,"nc state",3301,3,"jackson state",3238,14,0.985073745250702
670,"nc state",3301,3,"rice",3349,14,0.985073745250702
671,"nc state",3301,3,"eastern washington",3186,14,0.985073745250702
672,"nc state",3301,3,"maine",3263,15,0.985073745250702
673,"nc state",3301,3,"california baptist",3465,15,0.985073745250702
674,"nc state",3301,3,"kent state",3245,15,0.985073745250702
675,"nc state",3301,3,"norfolk state",3313,15,0.985073745250702
676,"nc state",3301,3,"sacred heart",3357,16,0.985073745250702
677,"nc state",3301,3,"holy cross",3221,16,0.985073745250702
678,"nc state",3301,3,"presbyterian",3342,16,0.985073745250702
679,"nc state",3301,3,"drexel",3180,16,0.985073745250702
680,"nc state",3301,3,"ut martin",3404,16,0.985073745250702
681,"nc state",3301,3,"a&m-corpus christi",3394,16,0.985073745250702
682,"oregon state",3333,3,"virginia tech",3439,4,0.633468925952911
683,"oregon state",3333,3,"kansas state",3243,4,0.633468925952911
684,"oregon state",3333,3,"indiana",3231,4,0.633468925952911
685,"oregon state",3333,3,"gonzaga",3211,4,0.633468925952911
686,"oregon state",3333,3,"baylor",3124,5,0.829199850559235
687,"oregon state",3333,3,"colorado",3160,5,0.829199850559235
688,"oregon state",3333,3,"utah",3428,5,0.829199850559235
689,"oregon state",3333,3,"oklahoma",3328,5,0.829199850559235
690,"oregon state",3333,3,"tennessee",3397,6,0.717206537723541
691,"oregon state",3333,3,"nebraska",3304,6,0.717206537723541
692,"oregon state",3333,3,"syracuse",3393,6,0.717206537723541
693,"oregon state",3333,3,"louisville",3257,6,0.717206537723541
694,"oregon state",3333,3,"duke",3181,7,0.800915718078613
695,"oregon state",3333,3,"ole miss",3279,7,0.800915718078613
696,"oregon state",3333,3,"creighton",3166,7,0.800915718078613
697,"oregon state",3333,3,"iowa state",3235,7,0.800915718078613
698,"oregon state",3333,3,"kansas",3242,8,0.74879002571106
699,"oregon state",3333,3,"alabama",3104,8,0.74879002571106
700,"oregon state",3333,3,"north carolina",3314,8,0.74879002571106
701,"oregon state",3333,3,"west virginia",3452,8,0.74879002571106
702,"oregon state",3333,3,"michigan",3276,9,0.870427012443542
703,"oregon state",3333,3,"florida state",3199,9,0.870427012443542
704,"oregon state",3333,3,"michigan state",3277,9,0.870427012443542
705,"oregon state",3333,3,"princeton",3343,9,0.870427012443542
706,"oregon state",3333,3,"richmond",3350,10,0.853090286254883
707,"oregon state",3333,3,"marquette",3266,10,0.853090286254883
708,"oregon state",3333,3,"unlv",3424,10,0.853090286254883
709,"oregon state",3333,3,"maryland",3268,10,0.853090286254883
710,"oregon state",3333,3,"middle tennessee",3292,11,0.797921359539032
711,"oregon state",3333,3,"texas a&m",3401,11,0.797921359539032
712,"oregon state",3333,3,"green bay",3453,11,0.797921359539032
713,"oregon state",3333,3,"auburn",3120,11,0.797921359539032
714,"oregon state",3333,3,"arizona",3112,11,0.797921359539032
715,"oregon state",3333,3,"florida gulf coast",3195,12,0.902432858943939
716,"oregon state",3333,3,"south dakota state",3355,12,0.902432858943939
717,"oregon state",3333,3,"columbia",3162,12,0.902432858943939
718,"oregon state",3333,3,"vanderbilt",3435,12,0.902432858943939
719,"oregon state",3333,3,"drake",3179,12,0.902432858943939
720,"oregon state",3333,3,"portland",3339,13,0.902432858943939
721,"oregon state",3333,3,"fairfield",3193,13,0.902432858943939
722,"oregon state",3333,3,"marshall",3267,13,0.902432858943939
723,"oregon state",3333,3,"uc irvine",3414,13,0.902432858943939
724,"oregon state",3333,3,"chattanooga",3151,14,0.985073745250702
725,"oregon state",3333,3,"jackson state",3238,14,0.985073745250702
726,"oregon state",3333,3,"rice",3349,14,0.985073745250702
727,"oregon state",3333,3,"eastern washington",3186,14,0.985073745250702
728,"oregon state",3333,3,"maine",3263,15,0.985073745250702
729,"oregon state",3333,3,"california baptist",3465,15,0.985073745250702
730,"oregon state",3333,3,"kent state",3245,15,0.985073745250702
731,"oregon state",3333,3,"norfolk state",3313,15,0.985073745250702
732,"oregon state",3333,3,"sacred heart",3357,16,0.985073745250702
733,"oregon state",3333,3,"holy cross",3221,16,0.985073745250702
734,"oregon state",3333,3,"presbyterian",3342,16,0.985073745250702
735,"oregon state",3333,3,"drexel",3180,16,0.985073745250702
736,"oregon state",3333,3,"ut martin",3404,16,0.985073745250702
737,"oregon state",3333,3,"a&m-corpus christi",3394,16,0.985073745250702
738,"virginia tech",3439,4,"kansas state",3243,4,0.565175354480743
739,"virginia tech",3439,4,"indiana",3231,4,0.565175354480743
740,"virginia tech",3439,4,"gonzaga",3211,4,0.565175354480743
741,"virginia tech",3439,4,"baylor",3124,5,0.633468925952911
742,"virginia tech",3439,4,"colorado",3160,5,0.633468925952911
743,"virginia tech",3439,4,"utah",3428,5,0.633468925952911
744,"virginia tech",3439,4,"oklahoma",3328,5,0.633468925952911
745,"virginia tech",3439,4,"tennessee",3397,6,0.829199850559235
746,"virginia tech",3439,4,"nebraska",3304,6,0.829199850559235
747,"virginia tech",3439,4,"syracuse",3393,6,0.829199850559235
748,"virginia tech",3439,4,"louisville",3257,6,0.829199850559235
749,"virginia tech",3439,4,"duke",3181,7,0.717206537723541
750,"virginia tech",3439,4,"ole miss",3279,7,0.717206537723541
751,"virginia tech",3439,4,"creighton",3166,7,0.717206537723541
752,"virginia tech",3439,4,"iowa state",3235,7,0.717206537723541
753,"virginia tech",3439,4,"kansas",3242,8,0.800915718078613
754,"virginia tech",3439,4,"alabama",3104,8,0.800915718078613
755,"virginia tech",3439,4,"north carolina",3314,8,0.800915718078613
756,"virginia tech",3439,4,"west virginia",3452,8,0.800915718078613
757,"virginia tech",3439,4,"michigan",3276,9,0.74879002571106
758,"virginia tech",3439,4,"florida state",3199,9,0.74879002571106
759,"virginia tech",3439,4,"michigan state",3277,9,0.74879002571106
760,"virginia tech",3439,4,"princeton",3343,9,0.74879002571106
